,TxGrowth,AddressCount,BlockTime,AvgGasPrice,NetworkHash,TransactionFee,BlockReward,count,likes_avg,retweets_avg,sentiment_avg,PriceChange
2019-01-21,0.4311425289623532,0.6071622010266681,0.22560275545350172,0.006700786012803777,0.601890631331238,0.05976766216757026,0.22236615264456278,130.0,75.29230769230769,757.5846153846153,0.22024384615384607,0
2019-01-22,0.4480546300834742,0.6076620661025034,0.23076923076923078,0.012057453043752714,0.6082370519506367,0.08211062668068508,0.22021949918562897,153.0,85.90849673202614,49.986928104575156,0.2833986928104575,1
2019-01-23,0.39485792633777783,0.6083183975814359,0.24454649827784147,0.0064232667016214575,0.5692321451035811,0.05783924386344305,0.20788249245159016,201.0,78.96517412935324,238.6218905472637,0.2781771144278607,0
2019-01-24,0.3847071063155467,0.6089011241380798,0.22617680826636039,0.007587372040092029,0.5922292044856171,0.059684817873523484,0.21995518578136758,160.0,50.51875,103.775,0.21143250000000005,1
2019-01-25,0.37341581137227015,0.6095604901963385,0.22388059701492533,0.007011790096960036,0.5933563044795963,0.05452379843389117,0.2200409090476145,155.0,65.06451612903226,124.35483870967742,0.22169483870967732,0
2019-01-26,0.3433667442555435,0.610619820359235,0.23478760045924227,0.005680782429478618,0.5777167553569549,0.04556470798875984,0.21716203602282144,127.0,188.97637795275588,78.15748031496064,0.2866393700787401,1
2019-01-27,0.3614853165707743,0.6113430654038843,0.23880597014925375,0.004792529048367207,0.5697961612676272,0.045199359535039355,0.21112926116069303,90.0,63.28888888888889,647.8444444444443,0.3367944444444445,0
2019-01-28,0.4206224264234247,0.612014766263001,0.26578645235361653,0.00846666858872782,0.5269767547568603,0.06276872849288194,0.19476683271580833,160.0,122.65625,66.325,0.20500749999999998,0
2019-01-29,0.4187404203443522,0.612638066673441,0.266934557979334,0.005490195773941682,0.49620364282118806,0.05516208658570761,0.19655987770147348,160.0,56.4375,832.425,0.18594062500000005,0
2019-01-30,0.4108216091077823,0.6133669224151178,0.25315729047072333,0.006147675570651327,0.49086685722478407,0.05898921454323407,0.20004952899827602,124.0,35.41935483870968,369.0725806451613,0.18499758064516125,1
2019-01-31,0.38242838106692983,0.6138793515226236,0.25487944890929953,0.007389798867187978,0.5068460156400643,0.06571234918932828,0.20378563468553848,148.0,71.75675675675676,329.89864864864865,0.2945756756756757,0
2019-02-01,0.3689317724596811,0.6144696863590889,0.2743972445464984,0.0063435236477296375,0.4834774921038408,0.06027827516658464,0.19034494089857032,208.0,72.91346153846153,86.66826923076924,0.20508413461538455,1
2019-02-02,0.33293636698673623,0.6151808694967045,0.25947187141216993,0.0050198768300367515,0.48320778893904726,0.04804127218873987,0.20219261065444952,88.0,197.88636363636363,39.63636363636363,0.21790568181818173,1
2019-02-03,0.3137040148721489,0.6158330857367665,0.27497129735935705,0.004630386855661517,0.4700735770801699,0.04237804607402863,0.18750535770414042,123.0,77.27642276422766,223.47154471544715,0.12583089430894304,0
2019-02-04,0.30778363010646165,0.616479363807212,0.2583237657864524,0.005107432145935729,0.4765206982349694,0.044629353982869914,0.19392745906714037,109.0,42.899082568807344,402.6605504587156,0.30463119266055044,0
2019-02-05,0.30661275240793706,0.61718996840992,0.266934557979334,0.005655580685687543,0.47833129006858605,0.04512791903407675,0.1948454123765347,164.0,200.6829268292683,178.91463414634148,0.2273823170731707,1
2019-02-06,0.3171795714098213,0.6178105507978701,0.2675086107921929,0.005655527806022604,0.4710345167454176,0.047490160145187775,0.19040923334825552,247.0,121.18623481781376,435.5384615384616,0.2007781376518219,0
2019-02-07,0.3168911157893488,0.6183456846715571,0.26119402985074636,0.007226108812097217,0.47108436822450883,0.050759446013355754,0.19407747478307252,229.0,51.860262008733635,55.855895196506545,0.25891266375545857,0
2019-02-08,0.34898161818412365,0.6188198213176381,0.2606199770378875,0.006425338992811467,0.4812859667385248,0.05497158962837551,0.19684562192229663,226.0,63.840707964601776,300.1327433628318,0.17344778761061946,1
2019-02-09,0.30832865550761146,0.6192660900463822,0.2640642939150401,0.005438629641682093,0.4768753164842036,0.04896448846850739,0.19211298326491347,131.0,65.23664122137403,132.17557251908397,0.26739007633587786,0
2019-02-10,0.28164984750411737,0.6196214414686246,0.4081515499425947,0.005927873380784448,0.490295461490872,0.04585719466369928,0.11680152206421625,103.0,44.03883495145631,323.873786407767,0.18972912621359225,1
2019-02-11,0.3171365626026557,0.620031655465303,0.43570608495981633,0.007140765352461163,0.4805014123149606,0.053903320409575406,0.10768628141995829,164.0,64.85365853658537,66.51219512195122,0.2179439024390243,0
2019-02-12,0.3238874622653332,0.6205910768893523,0.41504018369690016,0.006105313623657637,0.49844709155674094,0.0531299312454092,0.116551495870996,251.0,74.33864541832668,38.964143426294825,0.24682151394422305,1
2019-02-13,0.3633688057121628,0.6210936054089128,0.43570608495981633,0.0068569799618816065,0.4815316658493998,0.059932099247502965,0.10488241625313129,140.0,42.878571428571426,191.67142857142858,0.21853642857142855,0
2019-02-14,0.35108015136133996,0.621607442648552,0.44374282433983936,0.012686943458324204,0.4740850578478481,0.06658436809907851,0.10577179514044328,214.0,69.11214953271029,292.4906542056075,0.31628177570093463,0
2019-02-15,0.34649526421125926,0.6221027231081393,0.44718714121699193,0.007972749640649441,0.4727385385305054,0.06877816059470497,0.10512887064359124,158.0,54.22784810126582,507.72151898734177,0.20712215189873406,1
2019-02-16,0.33589878396305395,0.6226331195450366,0.43053960964408733,0.006639057398572947,0.48646903450862755,0.06059756853979122,0.11341545304746212,111.0,48.5045045045045,75.49549549549548,0.313090990990991,1
2019-02-17,0.33117967967337036,0.6231370234494716,0.45177956371986233,0.0069049270657794825,0.4747035192140689,0.06026074568777338,0.10228571564640106,80.0,75.275,41.925,0.18654375000000006,1
2019-02-18,0.3790158546776898,0.6237167372582954,0.43513203214695745,0.010483790437607297,0.4891431063303734,0.08299006917905052,0.11403694672775243,129.0,54.689922480620154,92.17054263565892,0.3121953488372094,1
2019-02-19,0.394697014076486,0.6242749252022588,0.40757749712973584,0.393218944546049,0.5204860035432083,0.7631547409465036,0.1229878844450371,141.0,64.48936170212765,44.1063829787234,0.2096432624113475,0
2019-02-20,0.39222474919562406,0.624787212404976,0.4167623421354764,0.009415725219967927,0.5166587916154198,0.07845746561343887,0.11858742344436084,179.0,96.72067039106145,91.65921787709496,0.273049720670391,1
2019-02-21,0.40301328601375835,0.6252682478069351,0.4207807118254879,0.008566270861549407,0.5136168416439362,0.07587779098804744,0.11563354256160169,280.0,44.60714285714285,57.275,0.24966857142857146,0
2019-02-22,0.3926481634868575,0.6257742366201877,0.4242250287026407,0.008144376697678299,0.5070182459438995,0.07187355886318494,0.1138190667593748,187.0,41.422459893048135,1192.5561497326205,0.117496256684492,1
2019-02-23,0.35215018082237287,0.6262702047722122,0.39437428243398404,0.007206521209376547,0.5405497082429248,0.06487482033361454,0.12753121755612493,148.0,79.95270270270271,168.96621621621622,0.1992966216216216,1
2019-02-24,0.3995903781883059,0.6267451382682601,0.41504018369690016,0.009580031059604296,0.5275732521838735,0.07851703304370265,0.11633718770537865,168.0,120.3095238095238,89.2857142857143,0.23554107142857145,0
2019-02-25,0.4244724561959007,0.6272887209347474,0.41963260619977033,0.010405048344135236,0.5206313540257934,0.08846171691026633,0.1168515273028603,238.0,26.31512605042017,151.38235294117646,0.20458445378151266,1
2019-02-26,0.40976715180106793,0.6278970340163571,0.4133180252583238,0.010828607426906394,0.5284721994056811,0.08873356339761257,0.12253069369172008,194.0,37.927835051546396,29.77835051546392,0.17705824742268042,0
2019-02-27,0.39908242934505744,0.6285064823362759,0.4104477611940298,0.009668807941029329,0.5275150228816038,0.08059641104257953,0.12217708521845146,179.0,31.776536312849164,29.6536312849162,0.24335474860335196,0
2019-02-28,0.4005224828539458,0.6290862943868764,0.3857634902411022,0.012350501984525274,0.5327424062702332,0.09213463903969346,0.10097129223061464,265.0,69.84528301886793,24.433962264150942,0.23395509433962264,1
2019-03-01,0.405093280912024,0.6297909062412029,0.08094144661308843,0.006064113200418633,0.5172202281414611,0.06609959380981553,0.09772452352151177,236.0,43.74152542372882,151.10593220338984,0.2715360169491525,0
2019-03-02,0.38973617062928556,0.6307673967547969,0.026406429391503967,0.005184247683192775,0.5170890942328894,0.06016569777346655,0.1269466325043576,170.0,73.62352941176471,99.11176470588236,0.2511723529411765,0
2019-03-03,0.36413109974261454,0.6319912709779896,0.030424799081515467,0.005085644421779805,0.5119244987127067,0.055670954482300215,0.12544409414319596,169.0,67.27810650887574,94.20118343195264,0.2792431952662722,0
2019-03-04,0.4589202861420433,0.6328382242510677,0.029850746268656695,0.005733784900354287,0.508299566778379,0.07223488673232027,0.12722761432150034,164.0,54.823170731707314,151.75609756097558,0.23422804878048775,0
2019-03-05,0.44251316773953864,0.6336742399396682,0.0258323765786452,0.00662492340147674,0.5161686887904506,0.07246945886333542,0.13137566792711616,181.0,87.95027624309392,87.13259668508287,0.2655801104972375,1
2019-03-06,0.4283106214698482,0.634493096064597,0.029276693455797923,0.00721389759654888,0.511278807646408,0.06980764214262009,0.12424873081941917,266.0,35.71052631578947,271.5112781954887,0.21248571428571425,1
2019-03-07,0.4236782763256538,0.6353743902965243,0.024684270952927655,0.006886629043388602,0.5130940270078255,0.06927010576619899,0.1282943927459067,256.0,63.51171875,665.35546875,0.306208203125,0
2019-03-08,0.4160227086501834,0.636216518806789,0.029850746268656695,0.006606225058419035,0.5184408820154799,0.06838864815407215,0.1263513320443094,252.0,37.392857142857146,40.48015873015873,0.2911519841269841,0
2019-03-09,0.411197565404902,0.6371517696056557,0.030998851894374235,0.004973260930781983,0.5021854714474532,0.06076379151868224,0.12290335177971025,153.0,83.84313725490195,455.9673202614379,0.23883986928104575,1
2019-03-10,0.35794376376003756,0.6380530505812743,0.014925373134328348,0.005133077949979356,0.514484961667612,0.05272491217387706,0.1348712722285192,118.0,40.01694915254237,307.135593220339,0.25101610169491523,0
2019-03-11,0.39678071663054176,0.6390011819686475,0.028128587830080383,0.005538924111656113,0.5023771215474446,0.05880530573085563,0.12228662050310032,160.0,68.2375,70.2,0.188606875,0
2019-03-12,0.41746498675254584,0.640127371118496,0.01664753157290466,0.005274667432982904,0.49986283380858476,0.059934389988839,0.1278086275705074,208.0,55.721153846153854,61.52403846153846,0.17028509615384613,1
2019-03-13,0.42412022889583784,0.641077958550288,0.024110218140068886,0.004702366618462303,0.4947490504975694,0.05831679491952334,0.12508691386716703,219.0,115.8812785388128,502.28767123287673,0.201837899543379,0
2019-03-14,0.4245258464392786,0.6421188520064153,0.020091848450057386,0.004002975323734883,0.49858300511434306,0.054205840458442615,0.12643943651239653,195.0,85.86153846153846,30.96923076923077,0.1936107692307692,0
2019-03-15,0.40909013385378934,0.6429376972155911,0.024110218140068886,0.003963826367193716,0.49786575689778856,0.055688164083047914,0.12391536256179218,191.0,44.37696335078534,42.13612565445026,0.2565439790575916,1
2019-03-16,0.3728819089384907,0.643942055646522,0.012629161882893163,0.0032852085202837522,0.5171359279648348,0.0456825824470678,0.13376401337282953,134.0,61.708955223880594,215.955223880597,0.19302089552238813,1
2019-03-17,0.36597751232610165,0.645124450008422,0.0258323765786452,0.00778390778879828,0.5097176280338546,0.05210213939601005,0.12443684576479441,102.0,51.264705882352935,579.4901960784314,0.240906862745098,0
2019-03-18,0.4246088979289776,0.64589070311978,0.0258323765786452,0.20225798744578882,0.502108375056161,0.43976861894060115,0.12099600910571584,181.0,43.0,178.08839779005524,0.20108176795580107,0
2019-03-19,0.47058382972664936,0.6467061644455347,0.021814006888633698,0.006216223830639981,0.4872569055130418,0.07282077977257294,0.12634180723694863,227.0,57.65638766519824,25.59030837004405,0.17136431718061673,1
2019-03-20,0.46641123390043165,0.6475484021133291,0.014925373134328348,0.005211458538891436,0.5074572171051197,0.0657498009348053,0.13149472801912582,273.0,157.84981684981685,143.0732600732601,0.21195164835164831,1
2019-03-21,0.45751656765989823,0.6482135426049097,0.029276693455797923,0.007062451796874999,0.5002235328504322,0.09570039779597418,0.12488451171075066,240.0,257.2583333333333,250.40833333333333,0.23535875,0
2019-03-22,0.4652151441425342,0.6489488823038517,0.0258323765786452,0.005646170452293983,0.4958866901264218,0.07785691571882088,0.12593224052043547,247.0,421.17004048583,347.75303643724703,0.24880445344129554,1
2019-03-23,0.4155903959850537,0.6496966987084405,0.02123995407577493,0.003940143013564217,0.4980613269928403,0.05864674825233978,0.12997075884140244,242.0,32.13223140495868,23.446280991735534,0.24665371900826435,1
2019-03-24,0.4061692426223211,0.6506817471723643,0.02238805970149247,0.003950484174912846,0.4973562464463614,0.058365364178692994,0.12658945222832868,141.0,61.85106382978724,19.78014184397163,0.22130851063829787,0
2019-03-25,0.4800235213683326,0.651610372109177,0.022962112514351242,0.005608392709293294,0.49667760118909554,0.07389998889879865,0.1267466115497814,158.0,57.753164556962034,110.95569620253164,0.2676303797468354,0
2019-03-26,0.4654450188015225,0.652520003635819,0.030424799081515467,0.006155976727675838,0.4814295789825277,0.07692604745283081,0.12379154006610216,176.0,50.34659090909091,116.3806818181818,0.2366630681818181,1
2019-03-27,0.4631744503956439,0.6533940170605141,0.0177956371986222,0.006732129553011478,0.4784117689599277,0.08470668335905208,0.13073512463210432,174.0,43.83333333333334,85.09770114942529,0.1432994252873563,1
2019-03-28,0.46941740121507297,0.6543856804707388,0.028128587830080383,0.005230701647188978,0.4777536303204908,0.0731654855451125,0.12548933697815962,182.0,93.7967032967033,60.57142857142857,0.2574467032967033,0
2019-03-29,0.47385546519586436,0.6552324154287575,0.028128587830080383,0.005637254677770712,0.4796642347635037,0.08249497718229269,0.12322481402813629,208.0,76.35096153846153,55.02403846153846,0.2497653846153845,1
2019-03-30,0.49433284812477896,0.655985722457091,0.028128587830080383,0.0033175554762147333,0.46212751079803566,0.0644789952437985,0.12522026117021784,136.0,62.41911764705882,94.66176470588236,0.2454352941176471,0
2019-03-31,0.47821418534274684,0.6566182139315332,0.022962112514351242,0.003472979739661994,0.4654867778791419,0.06589348690011587,0.1278062463686672,124.0,171.08064516129033,70.53225806451613,0.18937580645161287,0
2019-04-01,0.5088720495402136,0.6574198122510138,0.019517795637198618,0.005612303866214152,0.49002477089027546,0.08269277434209105,0.1292302050691025,133.0,46.81203007518797,177.45864661654136,0.2583210526315789,0
2019-04-02,0.5617625009176448,0.6583273152058262,0.024110218140068886,0.007012053533114673,0.48455362235866856,0.09534402562024956,0.12630608920934575,225.0,96.05333333333333,103.11555555555556,0.2539213333333334,1
2019-04-03,0.5526453753297033,0.6591442501582321,0.030424799081515467,0.010150359104785525,0.48004278371041914,0.11284146815190611,0.12372010401089638,214.0,229.96261682242994,63.89719626168225,0.2202644859813084,0
2019-04-04,0.4984505706453027,0.6598858336678739,0.022962112514351242,0.006863061018229532,0.49551890629184636,0.0852879716666436,0.1305493908885693,190.0,73.8,88.05263157894737,0.21211421052631574,0
2019-04-05,0.4601905290157434,0.660743266063805,0.018369690011481074,0.004852252470165799,0.49138175986672566,0.06621313671375136,0.12709664822028974,169.0,50.73372781065089,80.22485207100591,0.2303100591715977,1
2019-04-06,0.4135593421432178,0.661797771463888,0.020665901262916158,0.0036885135597340937,0.49533459485801246,0.057813763527092034,0.12588699768547182,79.0,56.96202531645571,27.481012658227854,0.2689987341772153,0
2019-04-07,0.4238273240884172,0.662814399201159,0.013777267508610806,0.004303553831941683,0.492380425934933,0.059241941343180386,0.12847298288392117,122.0,209.54918032786884,363.9016393442623,0.23810819672131145,1
2019-04-08,0.4943573186529938,0.6637181907999611,0.018943742824339846,0.005596299326860963,0.49517925575745203,0.07588123084161469,0.1300755317223709,159.0,52.87421383647799,138.88050314465409,0.3205119496855345,1
2019-04-09,0.4861367042351069,0.6646201158050049,0.01722158438576343,0.005062210021339386,0.49908877372157195,0.0669014987075585,0.12679899799026564,167.0,90.71257485029942,74.66467065868264,0.2331335329341317,0
2019-04-10,0.4988584127822175,0.6656603543159539,0.01664753157290466,0.008514107440505956,0.5102737585714113,0.0917226555433239,0.1305446284848889,265.0,39.24150943396226,344.84528301886786,0.2688283018867923,1
2019-04-11,0.5396144482896955,0.6664978327154526,0.024110218140068886,0.005555045132582085,0.5081628540772513,0.0782460527962602,0.12423682481021821,266.0,35.665413533834595,401.9849624060151,0.2554045112781955,0
2019-04-12,0.5142251629700103,0.667232986846594,0.02238805970149247,0.004669190168967816,0.5046114210361619,0.06814158464570674,0.12501785901380144,182.0,83.32967032967035,278.83516483516485,0.22098021978021984,0
2019-04-13,0.45453042168652363,0.6681141391737327,0.010907003444316849,0.0035742695118093407,0.5138176592453109,0.05579420799831587,0.12934926516111211,157.0,73.43312101910828,31.834394904458605,0.2484541401273885,0
2019-04-14,0.4076389573775306,0.6689922787530512,0.02123995407577493,0.0032910995582357064,0.5199204807028959,0.05204818629723003,0.1269823505319605,116.0,83.9396551724138,57.02586206896552,0.19369482758620687,1
2019-04-15,0.46028989419091904,0.6700324626852353,0.015499425947187118,0.0035360604978020124,0.5215783123978626,0.05956351791961688,0.1297112078408214,175.0,136.41142857142856,163.83428571428573,0.2421731428571429,0
2019-04-16,0.4858007906205207,0.6709154051958613,0.018369690011481074,0.0037157234747157647,0.5127687096737206,0.06955386053863305,0.12781100877234758,197.0,62.548223350253814,52.50253807106599,0.23635228426395946,1
2019-04-17,0.5046616356249365,0.6720627054119572,0.023536165327210114,0.004239117551034419,0.5000319037093658,0.07299421383827648,0.12455828705864423,194.0,88.95876288659794,596.0103092783505,0.22705360824742266,1
2019-04-18,0.5163437174884933,0.6732693218297016,0.021814006888633698,0.004947661024502627,0.49859582622961135,0.07596871973908098,0.12547266856527828,216.0,44.305555555555564,107.11574074074076,0.2405203703703704,1
2019-04-19,0.5130312978055869,0.674388230172318,0.01722158438576343,0.0039858896677949125,0.5095950098717095,0.06266407733294799,0.12937307717951405,197.0,77.68020304568526,54.50761421319797,0.1876299492385787,0
2019-04-20,0.5083159011716933,0.6754979474509321,0.025258323765786427,0.0017891054523414406,0.5048269220547009,0.04879942716714819,0.12602986979588338,133.0,89.09774436090225,855.7593984962407,0.1415556390977444,0
2019-04-21,0.4670615567260213,0.6765672436962918,0.01607347876004589,0.002342809068579494,0.5087136022276616,0.052182443828130844,0.13019459181438056,91.0,92.46153846153848,754.3846153846154,0.18148791208791207,0
2019-04-22,0.5324023162467252,0.677897579258218,0.019517795637198618,0.003674016135883098,0.5142231535946287,0.06053205207703357,0.1275728885883283,147.0,87.2857142857143,175.80952380952382,0.2562421768707483,1
2019-04-23,0.5397894496429898,0.679252715410896,0.03559127439724451,0.004188007871391556,0.5084103103573504,0.06559536134912053,0.12326053205573917,178.0,143.7921348314607,48.16292134831461,0.2309825842696629,0
2019-04-24,0.49503730272490454,0.6806096635785674,0.021814006888633698,0.005171076107154048,0.49865508116701507,0.06199659112140529,0.1255988722628085,166.0,68.36144578313252,111.42168674698796,0.2519421686746988,0
2019-04-25,0.5038578158496353,0.6816239444289496,0.014351320321469577,0.0034403310002190483,0.5001478048741111,0.05345347426720658,0.12876587071026488,226.0,77.45575221238937,337.50442477876106,0.19911194690265488,0
2019-04-26,0.4892118339474447,0.6827742464771126,0.015499425947187118,0.005121768767250097,0.5031452468782245,0.06869614640844876,0.13152092123936793,246.0,73.5691056910569,25.04878048780488,0.21825081300813004,1
2019-04-27,0.4162644478077002,0.6836386322076867,0.013777267508610806,0.0024802874638765885,0.5120540850413038,0.04413377887544912,0.12894684205011953,113.0,78.06194690265488,19.02654867256637,0.12245221238938052,1
2019-04-28,0.43909989981914055,0.684475848629114,0.019517795637198618,0.002229522633007245,0.5069710237957482,0.04625519314234853,0.12553457981312327,70.0,65.24285714285715,168.81428571428572,0.1396442857142857,0
2019-04-29,0.4654294466472039,0.6853337613181758,0.018369690011481074,0.0032561919931848675,0.5151974795900239,0.05172850979422171,0.12864204821457487,108.0,78.53703703703705,55.675925925925924,0.20028148148148156,0
2019-04-30,0.5238487543388842,0.6861572784696237,0.020091848450057386,0.00300227252420534,0.5203643413784788,0.05588329705309134,0.127408585661355,159.0,48.24528301886792,162.0,0.17402515723270434,1
2019-05-01,0.5208967187987789,0.687120877478958,0.013203214695751933,0.002644855628398722,0.5193338961712903,0.05831322755263152,0.12894684205011953,171.0,58.877192982456144,258.40935672514615,0.25196959064327473,0
2019-05-02,0.46344140161253367,0.6879807331720487,0.018369690011481074,0.035568745095076834,0.5144990379520471,0.1321065485441603,0.1272490451380621,218.0,81.12844036697248,33.76146788990825,0.2385298165137615,0
2019-05-03,0.49649441145042755,0.688828406884823,0.028128587830080383,0.003943462223514905,0.5058497497068112,0.0634670866221699,0.121072207564602,217.0,89.17511520737325,292.4562211981567,0.1966543778801844,1
2019-05-04,0.46128132134920113,0.6896304309186695,0.006888633754305352,0.0029733175459557832,0.5314818902111926,0.052429543314044424,0.13428549657583175,138.0,93.97826086956522,62.06521739130435,0.2114963768115942,0
2019-05-05,0.4717139232114825,0.6905049464680013,0.021814006888633698,0.002550148268630641,0.5279968273244809,0.054110972600921924,0.12689900846755375,93.0,85.91397849462366,94.53763440860214,0.16256021505376347,1
2019-05-06,0.522635609364352,0.6913714935176637,0.02698048220436274,0.003506582440145434,0.5147666087152504,0.06644285059444453,0.12432492927830535,115.0,91.66956521739132,65.02608695652174,0.19529478260869565,1
2019-05-07,0.4870502706217961,0.6922295481115142,0.022962112514351242,0.0056437786208884235,0.5245589625845711,0.0791911584534643,0.12637276286087115,169.0,100.76331360946745,37.87573964497041,0.20948343195266275,0
2019-05-08,0.508443444530874,0.6930716438745199,0.02698048220436274,0.003933834103118642,0.5192921909530616,0.06669123239518947,0.12459400508624713,216.0,109.97685185185185,46.069444444444436,0.11499351851851855,1
2019-05-09,0.5317601502638739,0.6939343704106422,0.024110218140068886,0.003556611390429377,0.521201184939325,0.0647948860702476,0.12594652773147663,227.0,110.74008810572687,49.46255506607929,0.2523092511013216,0
2019-05-10,0.5453464841412439,0.6950340124492634,0.014925373134328348,0.004362521677791896,0.5227919342145131,0.07218385972567913,0.13046843002600272,251.0,83.54581673306772,164.08764940239044,0.20671912350597613,1
2019-05-11,0.5494805203472443,0.6960606171847507,0.01722158438576343,0.00384471563308841,0.5237755423092844,0.06130104648555497,0.12527979121622265,211.0,122.40284360189574,58.65876777251185,0.21301753554502373,1
2019-05-12,0.5298225293479494,0.6969589509070668,0.013203214695751933,0.003769796787231758,0.5330450348919838,0.0611098417999008,0.12893493604091857,140.0,184.7142857142857,142.61428571428573,0.21701142857142852,0
2019-05-13,0.5616104870302493,0.6980671727275239,0.018943742824339846,0.006831497394225062,0.5261542325646522,0.07920639849523356,0.12381535208450409,261.0,105.08429118773948,98.88122605363985,0.1765911877394636,1
2019-05-14,0.6150674682124131,0.6993015042420635,0.010907003444316849,0.006455262704683478,0.5436260166533472,0.08940352376151038,0.13009696253893266,222.0,160.49099099099095,86.00450450450451,0.19941621621621625,1
2019-05-15,0.6275407638215846,0.7006082181145589,0.008610792192881665,0.009605273489137006,0.5506241476070719,0.1119642557840827,0.13098753202716476,218.0,88.11009174311926,50.84403669724772,0.3020770642201835,1
2019-05-16,0.6724790350603347,0.7019238174099732,0.02755453501722151,0.014679126269090311,0.5453266694602728,0.15398749150083837,0.12471544638009696,190.0,149.5263157894737,203.6157894736842,0.1985557894736842,1
2019-05-17,0.5998920330633912,0.7030771103744506,0.010332950631458079,0.011683500458542065,0.577499553285023,0.12549101104621163,0.13256388764537239,177.0,61.310734463276845,37.56497175141243,0.23668644067796604,0
2019-05-18,0.5443513493271717,0.7041626274287264,0.01722158438576343,0.007925246691397613,0.5801427150870789,0.09417279725407555,0.12445113297583556,142.0,104.11971830985917,35.556338028169016,0.2433704225352113,0
2019-05-19,0.5569655358563684,0.7052829329877232,0.020091848450057386,0.007214350074984938,0.5683767829803514,0.08130695829311886,0.1251631123260532,98.0,289.64285714285717,118.1938775510204,0.267,1
2019-05-20,0.6368506875106131,0.7062861889276038,0.024684270952927655,0.00879928986661013,0.5592847891667352,0.09598391299423345,0.1219032470068293,201.0,179.4179104477612,59.35323383084579,0.18255671641791044,0
2019-05-21,0.6017302888041401,0.7075891914440887,0.02238805970149247,0.006038219595215625,0.5509538527935296,0.07851270004222677,0.12231995732886303,199.0,82.8391959798995,114.29145728643215,0.2821256281407036,1
2019-05-22,0.6466559540132037,0.7086300958159689,0.018369690011481074,0.009781191441681032,0.5572717067362668,0.10848049654656101,0.1278395831944299,159.0,102.33962264150944,76.56603773584905,0.21601949685534594,0
2019-05-23,0.6268867333402048,0.7097775270211005,0.028128587830080383,0.00766781611692806,0.5487350165968132,0.09339465893374639,0.1230867043214051,226.0,110.14601769911505,532.9380530973451,0.260170796460177,1
2019-05-24,0.6694009392233647,0.7109693962565801,0.018369690011481074,0.008301468498372442,0.539542991919253,0.10091362625450864,0.12553934221680366,195.0,77.8923076923077,451.1282051282051,0.16379333333333332,1
2019-05-25,0.6218628597445722,0.7121069705367781,0.008610792192881665,0.00516644107226401,0.5480773606887446,0.07496931215887614,0.131966205983484,151.0,115.85430463576158,25.25827814569536,0.2249033112582781,1
2019-05-26,0.5648724825944099,0.7131039062556881,0.01664753157290466,0.003726897517067186,0.5440443649085094,0.06045375785631351,0.12755383897360675,163.0,113.04907975460121,29.66871165644172,0.21939509202453988,1
2019-05-27,0.6973388671331886,0.7142834406903096,0.018369690011481074,0.007926136647212603,0.5601650491406184,0.10427331843245495,0.12495832896779663,182.0,162.9945054945055,349.5879120879121,0.10482087912087916,1
2019-05-28,0.6742045780650634,0.7155728640100977,0.024110218140068886,0.008366014590021294,0.5451750133837019,0.10121743780788417,0.12210564916324568,177.0,111.61016949152544,248.2372881355932,0.2260638418079096,0
2019-05-29,0.7016219511019524,0.7169110479984105,0.0040183696900114975,0.009963750879769716,0.5794184716602983,0.11267575595745731,0.1347926925677928,194.0,49.04639175257732,27.804123711340214,0.17514020618556694,0
2019-05-30,0.6603913356533372,0.7180096748720054,0.029850746268656695,0.010771592484855479,0.5676679190098718,0.11743781859426153,0.11768375734600768,204.0,69.78431372549021,30.049019607843142,0.23300343137254897,0
2019-05-31,0.6446478876372667,0.7195100123707137,0.011481056257175621,0.00917584288534163,0.571183393296688,0.10520073936822552,0.13135423711055444,167.0,92.47305389221556,26.616766467065872,0.22513532934131733,1
2019-06-01,0.7084751820644376,0.721648321051856,0.020665901262916158,0.006631592149578988,0.5710862189313868,0.10110697488268382,0.12684185962338912,95.0,125.5578947368421,63.28421052631578,0.25205368421052626,0
2019-06-02,0.6596401645902559,0.7236648535928453,0.020091848450057386,0.0037729469673946116,0.5760006352014624,0.0709592227709517,0.12300812466067874,153.0,140.73856209150327,71.69281045751634,0.18430980392156865,1
2019-06-03,0.6582853871645405,0.7253259801328275,0.025258323765786427,0.0067794207111496,0.5513540715786088,0.08970369160270054,0.12169132004305212,194.0,49.46907216494846,23.24742268041237,0.20749587628865973,0
2019-06-04,0.6604269291489224,0.7264750050378929,0.020665901262916158,0.0075255765866855395,0.5557273270542505,0.09097690102340902,0.12442255855375325,186.0,84.06989247311827,92.47849462365593,0.2139134408602151,0
2019-06-05,0.5917885805684726,0.727455676284875,0.015499425947187118,0.007944046828185754,0.5477213780811055,0.08742002375309721,0.12799912371772282,181.0,134.35911602209944,67.9889502762431,0.19973977900552486,1
2019-06-06,0.6106420102613082,0.7287316841442608,0.012055109070034391,0.005854009554931179,0.5690135736025367,0.08260735442060226,0.1293587899684729,132.0,71.76515151515152,1623.560606060606,0.21600757575757576,1
2019-06-07,0.5614317780211647,0.7297885364312328,0.0258323765786452,0.006683590870063532,0.5664119777432727,0.0765446656584083,0.12225090247549743,239.0,109.17573221757324,87.73221757322176,0.19732510460251046,1
